Config,Model,Recall,Precision
leakfree,XGBoost,0.9950480629187299,0.3839064958417622
leakfree,XGBoost,0.9935916108360034,0.385685210312076
leakfree,XGBoost,0.9933003204194581,0.38780848402138063
leakfree,XGBoost,0.9930090300029129,0.3899119295436349
leakfree,XGBoost,0.9915525779201865,0.391669543205615
leakfree,XGBoost,0.9906787066705506,0.3939990732159407
leakfree,XGBoost,0.9895135450043694,0.39596689590861406
leakfree,XGBoost,0.9892222545878241,0.3981242672919109
leakfree,XGBoost,0.9889309641712788,0.4004954582989265
leakfree,XGBoost,0.987183221672007,0.4023984801709808
leakfree,XGBoost,0.9866006408389164,0.4046594982078853
leakfree,XGBoost,0.9851441887561899,0.4066859066859067
leakfree,XGBoost,0.9833964462569181,0.40881569387260835
leakfree,XGBoost,0.981357413341101,0.4105032289508956
leakfree,XGBoost,0.9801922516749199,0.41257969592937715
leakfree,XGBoost,0.979318380425284,0.41495926931621824
leakfree,XGBoost,0.977279347509467,0.41677018633540375
leakfree,XGBoost,0.974366443344014,0.41833416708354176
leakfree,XGBoost,0.9729099912612875,0.42039018250471993
leakfree,XGBoost,0.9699970870958345,0.4221067308911142
leakfree,XGBoost,0.9676667637634722,0.423940786115365
leakfree,XGBoost,0.9662103116807457,0.42607578676942837
leakfree,XGBoost,0.9647538595980192,0.4283497154681842
leakfree,XGBoost,0.9630061170987475,0.4306369675654553
leakfree,XGBoost,0.9606757937663851,0.4325813221406086
leakfree,XGBoost,0.9580541800174774,0.43459302325581395
leakfree,XGBoost,0.9539761141858433,0.4362594911416012
leakfree,XGBoost,0.9522283716865715,0.4384388412017167
leakfree,XGBoost,0.9481503058549374,0.43974601459065116
leakfree,XGBoost,0.9446548208563939,0.44134458356015244
leakfree,XGBoost,0.9426157879405768,0.4436523169728544
leakfree,XGBoost,0.9405767550247597,0.4458097473422615
leakfree,XGBoost,0.9370812700262161,0.44736476150743987
leakfree,XGBoost,0.9347509466938537,0.4498177740398094
leakfree,XGBoost,0.930964171278765,0.45115753811405984
leakfree,XGBoost,0.9292164287794932,0.4538986909504838
leakfree,XGBoost,0.9271773958636761,0.4563440860215054
leakfree,XGBoost,0.9248470725313137,0.4588150289017341
leakfree,XGBoost,0.9219341683658607,0.4608328479906814
leakfree,XGBoost,0.9175648121176814,0.4621478873239437
leakfree,XGBoost,0.9137780367025925,0.46419058893163656
leakfree,XGBoost,0.9102825517040489,0.46593111674370064
leakfree,XGBoost,0.9070783571220506,0.4679188580015026
leakfree,XGBoost,0.904456743373143,0.47073984232868404
leakfree,XGBoost,0.902417710457326,0.4736278856443969
leakfree,XGBoost,0.8989222254587824,0.4762345679012346
leakfree,XGBoost,0.8963006117098747,0.4789850560398506
leakfree,XGBoost,0.8936789979609671,0.48170827445438846
leakfree,XGBoost,0.8893096417127877,0.483452098178939
leakfree,XGBoost,0.8861054471307894,0.4858648778150455
leakfree,XGBoost,0.883775123798427,0.48911816862808316
leakfree,XGBoost,0.8794057675502476,0.49057523561910954
leakfree,XGBoost,0.8750364113020681,0.4927821522309711
leakfree,XGBoost,0.870958345470434,0.4947054930509596
leakfree,XGBoost,0.8677541508884358,0.4975780858526808
leakfree,XGBoost,0.8628022138071657,0.4993256911665543
leakfree,XGBoost,0.8598893096417128,0.502468085106383
leakfree,XGBoost,0.8572676958928052,0.5054963929920989
leakfree,XGBoost,0.853189630061171,0.5081540596807772
leakfree,XGBoost,0.8482376929799009,0.5104294478527608
leakfree,XGBoost,0.843285755898631,0.5124800849707913
leakfree,XGBoost,0.8383338188173609,0.5142959256611865
leakfree,XGBoost,0.8342557529857267,0.5172476070074047
leakfree,XGBoost,0.8307602679871833,0.5198687568355814
leakfree,XGBoost,0.8278473638217303,0.523484988027261
leakfree,XGBoost,0.8228954267404602,0.5254836309523809
leakfree,XGBoost,0.8188173609088261,0.5283834586466165
leakfree,XGBoost,0.8124089717448296,0.5293224520781932
leakfree,XGBoost,0.8074570346635596,0.531441717791411
leakfree,XGBoost,0.8030876784153801,0.53378509196515
leakfree,XGBoost,0.7993009030002913,0.5368812365486206
leakfree,XGBoost,0.7934750946693854,0.5383399209486166
leakfree,XGBoost,0.7905621905039324,0.5421494206951658
leakfree,XGBoost,0.7870667055053888,0.5456381260096931
leakfree,XGBoost,0.7832799300903001,0.5485516115871073
leakfree,XGBoost,0.7789105738421206,0.5517952950887329
leakfree,XGBoost,0.7742499271773958,0.5545587314834133
leakfree,XGBoost,0.7687154092630353,0.5565162378743146
leakfree,XGBoost,0.7643460530148558,0.5597269624573379
leakfree,XGBoost,0.7599766967666763,0.5627696289905091
leakfree,XGBoost,0.7553160501019517,0.5657866026620118
leakfree,XGBoost,0.7506554034372269,0.5689997792007065
leakfree,XGBoost,0.7454121759394116,0.5715881170426625
leakfree,XGBoost,0.7401689484415963,0.5746268656716418
leakfree,XGBoost,0.7366734634430527,0.5783215184084153
leakfree,XGBoost,0.7302650742790562,0.5800555298472929
leakfree,XGBoost,0.7244392659481503,0.5821629213483146
leakfree,XGBoost,0.7197786192834256,0.5854063018242123
leakfree,XGBoost,0.7145353917856102,0.5881083672980101
leakfree,XGBoost,0.7098747451208856,0.5913613200679447
