Config,Model,FPR,TPR
contaminated_v1,LightGBM,0.2036039070394072,0.77832799300903
contaminated_v1,LightGBM,0.20646682384641293,0.7821147684241189
contaminated_v1,LightGBM,0.21118221623442238,0.7850276725895718
contaminated_v1,LightGBM,0.21404513304142808,0.7885231575881153
contaminated_v1,LightGBM,0.21707645671943415,0.791144771337023
contaminated_v1,LightGBM,0.22162344223644326,0.794057675502476
contaminated_v1,LightGBM,0.225496800269451,0.7981357413341101
contaminated_v1,LightGBM,0.23021219265746043,0.8013399359161084
contaminated_v1,LightGBM,0.23391714381946782,0.806874453830469
contaminated_v1,LightGBM,0.2396429774334793,0.8106612292455578
contaminated_v1,LightGBM,0.2433479285954867,0.8156131663268279
contaminated_v1,LightGBM,0.24604243853149207,0.8202738129915526
contaminated_v1,LightGBM,0.24907376220949815,0.8234780075735508
contaminated_v1,LightGBM,0.25109464466150216,0.8266822021555491
contaminated_v1,LightGBM,0.2547995958235096,0.8298863967375474
contaminated_v1,LightGBM,0.25833614011451667,0.8333818817360908
contaminated_v1,LightGBM,0.2615358706635231,0.8365860763180891
contaminated_v1,LightGBM,0.2643987874705288,0.8415380133993592
contaminated_v1,LightGBM,0.26995621421353994,0.8441596271482669
contaminated_v1,LightGBM,0.27214550353654426,0.847363821730265
contaminated_v1,LightGBM,0.27568204782755135,0.8514418875618992
contaminated_v1,LightGBM,0.27837655776355674,0.8558112438100787
contaminated_v1,LightGBM,0.28107106769956214,0.8584328575589864
contaminated_v1,LightGBM,0.28528123947457057,0.8616370521409845
contaminated_v1,LightGBM,0.28797574941057597,0.8665889892222546
contaminated_v1,LightGBM,0.2911754799595824,0.8703757646373435
contaminated_v1,LightGBM,0.29488043112158974,0.8735799592193417
contaminated_v1,LightGBM,0.30212192657460424,0.8767841538013399
contaminated_v1,LightGBM,0.306500505220613,0.8808622196329741
contaminated_v1,LightGBM,0.31121589760862245,0.8831925429653364
contaminated_v1,LightGBM,0.31744695183563487,0.8863967375473347
contaminated_v1,LightGBM,0.3206466823846413,0.8890183512962424
contaminated_v1,LightGBM,0.3270461434826541,0.8919312554616953
contaminated_v1,LightGBM,0.3310879083866622,0.8939702883775124
contaminated_v1,LightGBM,0.3373189626136746,0.8968831925429653
contaminated_v1,LightGBM,0.3413607275176827,0.899504806291873
contaminated_v1,LightGBM,0.34691815426069383,0.9030002912904166
contaminated_v1,LightGBM,0.35095991916470193,0.9059131954558695
contaminated_v1,LightGBM,0.35685415964971373,0.9091173900378677
contaminated_v1,LightGBM,0.3605591108117211,0.9114477133702301
contaminated_v1,LightGBM,0.36847423374873695,0.9140693271191378
contaminated_v1,LightGBM,0.3736948467497474,0.9163996504515002
contaminated_v1,LightGBM,0.3782418322667565,0.9196038450334983
contaminated_v1,LightGBM,0.38413607275176825,0.9225167491989513
contaminated_v1,LightGBM,0.388009430784776,0.9257209437809496
contaminated_v1,LightGBM,0.39272482317278545,0.9283425575298573
contaminated_v1,LightGBM,0.39811384304479625,0.9315467521118556
contaminated_v1,LightGBM,0.4063657797238127,0.9341683658607631
contaminated_v1,LightGBM,0.4149545301448299,0.9370812700262161
contaminated_v1,LightGBM,0.4260693836308521,0.9397028837751238
contaminated_v1,LightGBM,0.4317952172448636,0.9420332071074862
contaminated_v1,LightGBM,0.43802627147187606,0.9446548208563939
contaminated_v1,LightGBM,0.4430784776018862,0.9469851441887562
contaminated_v1,LightGBM,0.4516672280229033,0.9496067579376638
contaminated_v1,LightGBM,0.4595823509599192,0.9516457908534809
contaminated_v1,LightGBM,0.4730549006399461,0.9531022429362074
contaminated_v1,LightGBM,0.4813068373189626,0.9551412758520245
contaminated_v1,LightGBM,0.4909060289659818,0.9583454704340227
contaminated_v1,LightGBM,0.5016840687100034,0.9603845033498398
contaminated_v1,LightGBM,0.5122937015830246,0.9612583745994757
contaminated_v1,LightGBM,0.5235769619400471,0.9632974075152927
contaminated_v1,LightGBM,0.5380599528460761,0.9659190212642004
contaminated_v1,LightGBM,0.5505220613001011,0.9673754733469269
contaminated_v1,LightGBM,0.5597844392051196,0.9682493445965628
contaminated_v1,LightGBM,0.5722465476591445,0.9697057966792892
contaminated_v1,LightGBM,0.5831929942741664,0.9711622487620157
contaminated_v1,LightGBM,0.5912765240821826,0.9726187008447422
contaminated_v1,LightGBM,0.6020545638262041,0.9740751529274687
contaminated_v1,LightGBM,0.6098012798922195,0.9758228954267405
contaminated_v1,LightGBM,0.6185584371842371,0.9764054762598311
