TN,FP,FN,TP,Accuracy,Precision,Recall,Specificity,NPV,F1,BalancedAcc,MCC,AUC,AveragePrecision,Brier,LogLoss,Model,Threshold_rule,Threshold
4985,1534,905,1897,0.7383327969102028,0.5529000291460215,0.6770164168451106,0.7646878355576009,0.8463497453310697,0.6086956521739131,0.7208521262013557,0.41994085673741577,0.8073795490894184,0.6321684617860376,0.1714354829351865,0.5093281245102612,XGBoost,default_0.5,0.5
4217,2302,532,2270,0.6959553695955369,0.49650043744531935,0.8101356174161314,0.6468783555760086,0.8879764160875974,0.6156767019256848,0.72850698649607,0.41917931050636953,0.8073795490894184,0.6321684617860376,0.1714354829351865,0.5093281245102612,XGBoost,tuned_on_train,0.38
4947,1572,895,1907,0.7353288273790366,0.5481460189709687,0.6805852962169878,0.7588587206626783,0.8467990414241698,0.6072281483840153,0.719722008439833,0.4166008206746862,0.8060759144822267,0.6292547926395509,0.17242231105767405,0.51127211021481,LightGBM,default_0.5,0.5
4083,2436,454,2348,0.6899474305332046,0.4908026755852843,0.8379728765167738,0.626323055683387,0.899933877011241,0.6190350645926707,0.7321479661000804,0.42593120563358683,0.8060759144822267,0.6292547926395509,0.17242231105767405,0.51127211021481,LightGBM,tuned_on_train,0.35
4852,1667,828,1974,0.7323248578478704,0.542158747596814,0.7044967880085653,0.744285933425372,0.854225352112676,0.6127580319726835,0.7243913607169686,0.4217704766822426,0.8076191167551852,0.6298424259887584,0.17423643376817244,0.5179062607041709,CatBoost,default_0.5,0.5
4616,1903,687,2115,0.722132818367128,0.5263812842210055,0.7548179871520343,0.7080840619726952,0.8704506882896473,0.6202346041055719,0.7314510245623648,0.4285957690334676,0.8076191167551852,0.6298424259887584,0.17423643376817244,0.5179062607041709,CatBoost,tuned_on_train,0.46
5210,1309,1076,1726,0.744126166720309,0.5686985172981878,0.6159885795860099,0.799202331645958,0.828825962456252,0.5913996916224088,0.707595455615984,0.4062616779690891,0.8021247177442885,0.6085041117521535,0.17092373675916442,0.5147726543210118,RandomForest,default_0.5,0.5
4491,2028,615,2187,0.7164467331831349,0.5188612099644128,0.7805139186295503,0.6889093419236079,0.8795534665099882,0.6233433091064557,0.734711630276579,0.4324640059968517,0.8021247177442885,0.6085041117521535,0.17092373675916442,0.5147726543210118,RandomForest,tuned_on_train,0.41
