batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,workload_jain,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size
2,PAA-noSLAMut,16,0.6888631165427281,0.2664861664828976,1.50996688705415,0.8681869440820407,2.69311364133005,0.04434690911155349,0.6888631165427281,0.2664861664828976,1.50996688705415,0.2191780821917808,0.8681869440820407,248.22570138888887,0.0,19,8.0,0.175,0.7142857142857143,60.0
2,PAA-noSLAMut,17,0.7286591325471393,0.25276947788172655,1.385640646055102,0.7546696105190493,2.628187289698569,0.048745497300014956,0.7286591325471393,0.25276947788172655,1.385640646055102,0.25,0.7546696105190493,263.3166666666666,0.0,22,7.0,0.125,0.2,60.0
2,PAA-noSLAMut,18,0.7289810000475445,0.22755933230247466,1.4000000000000001,0.8683316855572084,3.0959323228358153,0.04559202652483722,0.7289810000475445,0.22755933230247466,1.4000000000000001,0.24615384615384617,0.8683316855572084,301.2131770833333,0.0,19,6.0,0.125,0.4,60.0
2,PAA-noSLAMut,19,0.6800931858278498,0.27544381777297916,1.2328828005937955,0.6450212385841756,2.368418688833016,0.04523317283107313,0.6800931858278498,0.27544381777297916,1.2328828005937955,0.2962962962962963,0.6450212385841756,192.63938541666664,0.0,22,6.0,0.1,0.5,60.0
2,PAA-noSLAMut,20,0.6281193564641627,0.29505865026511513,1.2489995996796797,0.7363564424056357,2.0519116260116603,0.05229870023619646,0.6281193564641627,0.29505865026511513,1.2489995996796797,0.2909090909090909,0.7363564424056357,113.20610069444444,0.0,26,8.0,0.05,0.5,60.0
2,PAA-noSLAMut,21,0.7498741703826419,0.2195534549981065,1.4560219778561039,0.746973155505584,3.074665877356348,0.047438052349595215,0.7498741703826419,0.2195534549981065,1.4560219778561039,0.2318840579710145,0.746973155505584,281.5951944444444,0.0,18,6.0,0.075,0.6666666666666666,60.0
2,PAA-noSLAMut,22,0.6584156961792028,0.2683677792202512,1.5099668870541498,0.8518677125679501,2.4854695879091047,0.048411550266787236,0.6584156961792028,0.2683677792202512,1.5099668870541498,0.2191780821917808,0.8518677125679501,212.12856597222222,0.0,22,9.0,0.1,0.5,60.0
2,PAA-noSLAMut,23,0.7370540020527091,0.23251556874706983,1.7088007490635062,0.7928529674688443,2.791970050320272,0.053857425643561274,0.7370540020527091,0.23251556874706983,1.7088007490635062,0.1797752808988764,0.7928529674688443,281.11981249999997,0.0,14,8.0,0.05,0.5,60.0
2,PAA-noSLAMut,24,0.7427409375380638,0.23559471266529597,1.3564659966250538,0.7749826891625587,2.751373095484605,0.05153520523656551,0.7427409375380638,0.23559471266529597,1.3564659966250538,0.25806451612903225,0.7749826891625587,262.95800694444443,0.0,20,6.0,0.05,0.0,60.0
2,PAA-noSLAMut,25,0.6937485628794052,0.2624370138599661,1.4422205101855958,0.8548662793145478,2.7696563514752777,0.04608206962304327,0.6937485628794052,0.2624370138599661,1.4422205101855958,0.23529411764705882,0.8548662793145478,309.43162499999994,0.0,18,7.0,0.175,0.2857142857142857,60.0
2,PAA-noSLAMut,26,0.7590832075984586,0.2257311963010157,1.4966629547095767,0.7783643573559363,3.073620424358835,0.05339404975205003,0.7590832075984586,0.2257311963010157,1.4966629547095767,0.2222222222222222,0.7783643573559363,376.23644791666663,0.0,18,7.0,0.05,0.5,60.0
2,PAA-noSLAMut,27,0.7192133870045114,0.24005013015664467,1.61245154965971,0.7875173353778008,2.691785993525685,0.04913119806912774,0.7192133870045114,0.24005013015664467,1.61245154965971,0.19753086419753085,0.7875173353778008,299.4744548611111,0.0,18,8.0,0.075,0.3333333333333333,60.0
2,PAA-noSLAMut,28,0.7295838548336502,0.25011706582940874,1.371130920080209,0.78616326748777,3.145125012670171,0.04397980698205462,0.7295838548336502,0.25011706582940874,1.371130920080209,0.25396825396825395,0.78616326748777,375.7710729166666,0.0,21,6.0,0.075,0.6666666666666666,60.0
2,PAA-noSLAMut,29,0.7488689245003921,0.20642579250556628,1.4832396974191329,0.7500813113404057,2.7527444782842645,0.05629090330622217,0.7488689245003921,0.20642579250556628,1.4832396974191329,0.22535211267605634,0.7500813113404057,260.579454861111,0.0,18,7.0,0.05,0.5,60.0
2,PAA-AdaptMut,0,0.72125888390711,0.22676286071907673,1.5874507866387546,0.8785164775079112,2.9314865850644507,0.05065378322032164,0.72125888390711,0.22676286071907673,1.5874507866387546,0.20253164556962025,0.8785164775079112,282.2294270833333,0.0,17,7.0,0.1,0.5,60.0
2,PAA-AdaptMut,1,0.708161623304922,0.2331114227794437,1.5231546211727816,0.7885685320410114,2.12787583123369,0.045086512500308276,0.708161623304922,0.2331114227794437,1.5231546211727816,0.21621621621621623,0.7885685320410114,191.90896180555555,0.0,20,9.0,0.075,0.6666666666666666,60.0
2,PAA-AdaptMut,2,0.7371278874040916,0.2250728462917194,1.7776388834631176,0.7990499746899762,1.9508565518504448,0.04290149389769878,0.7371278874040916,0.2250728462917194,1.7776388834631176,0.16842105263157894,0.7990499746899762,129.63676388888888,0.0,17,10.0,0.05,0.5,60.0
2,PAA-AdaptMut,3,0.6463656336241304,0.2886722286510867,1.216552506059644,0.7612708101935628,2.1570238687243313,0.054104439289147044,0.6463656336241304,0.2886722286510867,1.216552506059644,0.3018867924528302,0.7612708101935628,130.419375,0.0,24,6.0,0.05,0.0,60.0
2,PAA-AdaptMut,4,0.7140012138683771,0.2406283396033017,1.2649110640673518,0.8011002450153132,3.170760660645281,0.049865305690233626,0.7140012138683771,0.2406283396033017,1.2649110640673518,0.2857142857142857,0.8011002450153132,305.6172951388889,0.0,20,5.0,0.075,0.3333333333333333,60.0
2,PAA-AdaptMut,5,0.697506977997743,0.2420672650783573,1.4966629547095767,0.7615944650627793,2.594661248769962,0.048084039311782054,0.697506977997743,0.2420672650783573,1.4966629547095767,0.2222222222222222,0.7615944650627793,201.80409722222223,0.0,22,9.0,0.125,0.2,60.0
2,PAA-AdaptMut,6,0.7552253858788075,0.24191904689717694,1.371130920080209,0.7915610658145473,3.329467597335251,0.05691302517547834,0.7552253858788075,0.24191904689717694,1.371130920080209,0.25396825396825395,0.7915610658145473,384.96845833333333,0.0,18,6.0,0.05,0.5,60.0
2,PAA-AdaptMut,7,0.7210887604868444,0.23386932362343474,1.385640646055102,0.852175319157565,3.2974466015656296,0.04444772227335892,0.7210887604868444,0.23386932362343474,1.385640646055102,0.25,0.852175319157565,332.1208854166666,0.0,20,6.0,0.125,0.6,60.0
2,PAA-AdaptMut,8,0.7361880128529528,0.23764396096931714,1.4966629547095767,0.8312868911353857,3.143047163140708,0.04212136497499084,0.7361880128529528,0.23764396096931714,1.4966629547095767,0.2222222222222222,0.8312868911353857,318.2286944444444,0.0,18,7.0,0.15,0.3333333333333333,60.0
2,PAA-AdaptMut,9,0.6926418634617568,0.23512422910290204,1.6852299546352716,0.8950760501991113,2.636310077059334,0.048571230907974536,0.6926418634617568,0.23512422910290204,1.6852299546352716,0.1839080459770115,0.8950760501991113,262.4130173611111,0.0,15,7.0,0.1,0.5,60.0
2,PAA-AdaptMut,10,0.7411817598607755,0.2461869066508474,1.697056274847714,0.8473254630052747,2.340217058466571,0.042233220398650954,0.7411817598607755,0.2461869066508474,1.697056274847714,0.18181818181818182,0.8473254630052747,226.66068055555553,0.0,16,8.0,0.075,0.6666666666666666,60.0
2,PAA-AdaptMut,11,0.7260370961477658,0.22693898743269408,1.708800749063506,0.917113373934589,2.638140854934047,0.04536226532353739,0.7260370961477658,0.22693898743269408,1.708800749063506,0.1797752808988764,0.917113373934589,246.4878576388888,0.0,17,10.0,0.125,0.6,60.0
2,PAA-AdaptMut,12,0.7104882069503107,0.19845568961024118,1.6370705543744901,0.757948279561079,2.2695186257478475,0.05044158967641942,0.7104882069503107,0.19845568961024118,1.6370705543744901,0.1927710843373494,0.757948279561079,181.07536805555557,0.0,18,9.0,0.05,0.0,60.0
2,PAA-AdaptMut,13,0.6706914876333491,0.2474502867606744,1.5491933384829668,0.7053844253427906,1.7230331840845068,0.05146788831729137,0.6706914876333491,0.2474502867606744,1.5491933384829668,0.21052631578947367,0.7053844253427906,92.9560798611111,0.0,18,9.0,0.075,0.6666666666666666,60.0
2,PAA-AdaptMut,14,0.7244644877101724,0.2386188254048242,1.649242250247064,0.7379695482546867,2.6131092349041074,0.043037674518999904,0.7244644877101724,0.2386188254048242,1.649242250247064,0.19047619047619047,0.7379695482546867,262.33057291666665,0.0,19,9.0,0.075,0.3333333333333333,60.0
2,PAA-AdaptMut,15,0.697853302430542,0.24236318990705322,1.4696938456699071,0.8841672614258289,3.080639960563184,0.04489884202705557,0.697853302430542,0.24236318990705322,1.4696938456699071,0.22857142857142856,0.8841672614258289,316.5367881944444,0.0,18,8.0,0.15,0.5,60.0
2,PAA-AdaptMut,16,0.7243325625919548,0.2535719196317493,1.4832396974191326,0.8448077945841735,2.704851745241505,0.05170870941075865,0.7243325625919548,0.2535719196317493,1.4832396974191326,0.22535211267605634,0.8448077945841735,247.12835416666667,0.0,20,7.0,0.1,0.5,60.0
2,PAA-AdaptMut,17,0.7416511801124223,0.20909884220745942,1.562049935181331,0.74416664947389,2.7405209250129907,0.03993908851524651,0.7416511801124223,0.20909884220745942,1.562049935181331,0.2077922077922078,0.74416664947389,234.19070833333336,0.0,18,8.0,0.05,0.5,60.0
2,PAA-AdaptMut,18,0.7441374486874167,0.20993883709601963,1.8110770276274832,0.8526473342250573,2.673403073851577,0.04030166019633998,0.7441374486874167,0.20993883709601963,1.8110770276274832,0.16326530612244897,0.8526473342250573,296.3451180555555,0.0,14,10.0,0.075,0.6666666666666666,60.0
2,PAA-AdaptMut,19,0.6796160691681005,0.2856752888886612,1.4282856857085702,0.7393734451088368,1.9415180313388951,0.05123706756225925,0.6796160691681005,0.2856752888886612,1.4282856857085702,0.23880597014925373,0.7393734451088368,189.7548159722222,0.0,23,9.0,0.1,0.75,60.0
2,PAA-AdaptMut,20,0.6558831396542338,0.2821886297614404,1.469693845669907,0.7678280002858481,2.0780563203718385,0.051456344481110625,0.6558831396542338,0.2821886297614404,1.469693845669907,0.22857142857142856,0.7678280002858481,176.44349999999994,0.0,22,9.0,0.15,0.5,60.0
2,PAA-AdaptMut,21,0.7349880506369976,0.2386836441401839,1.3564659966250538,0.7793946215445156,2.9622575439451326,0.04710863871942077,0.7349880506369976,0.2386836441401839,1.3564659966250538,0.25806451612903225,0.7793946215445156,299.8666458333333,0.0,21,6.0,0.1,0.5,60.0
2,PAA-AdaptMut,22,0.6777850989391374,0.2494886016033445,1.6,0.7798018785112308,2.0194463842809904,0.03874770902812627,0.6777850989391374,0.2494886016033445,1.6,0.2,0.7798018785112308,192.3390972222222,0.0,18,9.0,0.075,0.3333333333333333,60.0
2,PAA-AdaptMut,23,0.7395605399233979,0.22616843365723877,1.4422205101855958,0.8194589083578341,2.7897980631300965,0.04768793277080022,0.7395605399233979,0.22616843365723877,1.4422205101855958,0.23529411764705882,0.8194589083578341,280.4655347222222,0.0,19,6.0,0.1,0.5,60.0
2,PAA-AdaptMut,24,0.643553804345152,0.26197316337183923,1.385640646055102,0.619810293348176,1.5761112256933192,0.04711496853475521,0.643553804345152,0.26197316337183923,1.385640646055102,0.25,0.619810293348176,153.87374652777774,0.0,20,6.0,0.05,0.5,60.0
2,PAA-AdaptMut,25,0.6942532919501256,0.23985387860821145,1.6370705543744897,0.791380233582373,2.4560278289491686,0.041318568471272875,0.6942532919501256,0.23985387860821145,1.6370705543744897,0.1927710843373494,0.791380233582373,291.8488263888888,0.0,20,9.0,0.15,0.5,60.0
2,PAA-AdaptMut,26,0.7358277725280086,0.2363864505848024,1.697056274847714,0.8550645734883886,2.522090426769101,0.039952395221523364,0.7358277725280086,0.2363864505848024,1.697056274847714,0.18181818181818182,0.8550645734883886,199.31006597222225,0.0,15,8.0,0.1,0.5,60.0
2,PAA-AdaptMut,27,0.6718618756184369,0.2575721416243109,1.385640646055102,0.687439107664253,1.5268487029528586,0.060519715380024236,0.6718618756184369,0.2575721416243109,1.385640646055102,0.25,0.687439107664253,76.19748611111113,0.0,19,7.0,0.075,0.3333333333333333,60.0
2,PAA-AdaptMut,28,0.6627735214890009,0.27279264999881503,1.50996688705415,0.7809861347007215,1.8795882105042332,0.040332931460532156,0.6627735214890009,0.27279264999881503,1.50996688705415,0.2191780821917808,0.7809861347007215,94.47958333333334,0.0,22,9.0,0.075,0.6666666666666666,60.0
2,PAA-AdaptMut,29,0.7126924139697339,0.2446584130629088,1.3416407864998738,0.8257075466412054,3.226696749873155,0.04887880866644406,0.7126924139697339,0.2446584130629088,1.3416407864998738,0.26229508196721313,0.8257075466412054,333.1642222222222,0.0,21,6.0,0.15,0.5,60.0
2,NSGA3-PrioInit,0,0.7370963638924263,0.21254303561868815,1.7320508075688772,0.8858899506680716,2.491097423300276,0.06497325516536388,0.7370963638924263,0.21254303561868815,1.7320508075688772,0.17582417582417584,0.8858899506680716,244.5896770833333,0.0,16,10.0,0.1,0.5,18.0
2,NSGA3-PrioInit,1,0.7375388070810545,0.24221228956919877,1.371130920080209,0.8646192904567703,2.50524441906533,0.07109036546842248,0.7375388070810545,0.24221228956919877,1.371130920080209,0.25396825396825395,0.8646192904567703,245.7360833333333,0.0,20,6.0,0.125,0.6,20.0
2,NSGA3-PrioInit,2,0.7245734687291401,0.260798818210623,1.4422205101855958,0.7219226343064693,1.7234657176555974,0.07250388167558167,0.7245734687291401,0.260798818210623,1.4422205101855958,0.23529411764705882,0.7219226343064693,61.65247222222223,0.0,22,7.0,0.075,0.3333333333333333,20.0
2,NSGA3-PrioInit,3,0.7316730786849639,0.21030819657995173,1.4282856857085702,0.8034942958055126,2.625220701330335,0.06364290515110073,0.7316730786849639,0.21030819657995173,1.4282856857085702,0.23880597014925373,0.8034942958055126,201.8780798611111,0.0,20,8.0,0.05,0.0,19.0
2,NSGA3-PrioInit,4,0.7239156199322536,0.24114162095895414,1.7999999999999998,0.8882578186285199,1.936205717609185,0.07201421320586349,0.7239156199322536,0.24114162095895414,1.7999999999999998,0.16494845360824742,0.8882578186285199,113.55570486111114,0.0,17,10.0,0.125,0.6,23.0
