batch,policy,run,f1_ftr,f2_breach,f3_workload_sd,f4_expertise,f5_delay_log,hypervolume,first_time_right,sla_breach_rate,workload_sd,workload_jain,expertise_match,delay_hours,capacity_violation,groups_used,max_group_load,matched_fraction,matched_real_breach_rate,front_size,solve_seconds
2,PAA-AdaptMut,8,0.625230737928553,0.32028789466500457,1.2758102920010679,0.7190708675436308,0.32010986995917773,0.07556838052529756,0.625230737928553,0.32028789466500457,1.2758102920010679,0.11494252873563218,0.7190708675436308,0.44415625,0.0,19,10.0,0.15,0.5,60.0,0.9346472999313846
2,PAA-AdaptMut,9,0.6685472440224178,0.29056912665280044,1.3113527077656701,0.7053799992334205,0.2983965170419541,0.07565982869786944,0.6685472440224178,0.29056912665280044,1.3113527077656701,0.10946907498631636,0.7053799992334205,0.37414583333333334,0.0,18,10.0,0.1,0.25,60.0,0.9023926999652758
2,PAA-AdaptMut,10,0.6851117680451422,0.26851210805040193,1.4207380120476114,0.7238159343129885,0.3208155737324848,0.07712261447481464,0.6851117680451422,0.26851210805040193,1.4207380120476114,0.09479796184382036,0.7238159343129885,0.40417708333333346,0.0,16,11.0,0.05,0.0,60.0,0.8901262999279425
2,PAA-AdaptMut,11,0.674053982507321,0.257731388215149,1.4994604217345198,0.8183135001923197,0.3537242584043717,0.07619007913780668,0.674053982507321,0.257731388215149,1.4994604217345198,0.08593833924159415,0.8183135001923197,0.45485416666666667,0.0,16,12.0,0.075,0.6666666666666666,60.0,0.9021486000856385
2,PAA-AdaptMut,12,0.6640721358992414,0.30593655961166705,1.3544698050897952,0.7405063345829077,0.33515606980045587,0.07246579188102727,0.6640721358992414,0.30593655961166705,1.3544698050897952,0.10331912695337725,0.7405063345829077,0.4234375,0.0,19,10.0,0.1,0.25,60.0,0.9522572999121621
2,PAA-AdaptMut,13,0.6271607715189033,0.30540230073376345,1.2576624704910284,0.7648883768703707,0.3657990248967177,0.07940716077487858,0.6271607715189033,0.30540230073376345,1.2576624704910284,0.11788977306218686,0.7648883768703707,0.4996736111111111,0.0,19,9.0,0.075,0.3333333333333333,60.0,0.917940599960275
2,PAA-AdaptMut,14,0.6152831466188214,0.2927778171783621,1.2392489169603271,0.7087443402575765,0.3175099969082248,0.0738649127013945,0.6152831466188214,0.2927778171783621,1.2392489169603271,0.12099213551119177,0.7087443402575765,0.4094409722222222,0.0,20,8.0,0.025,1.0,60.0,0.8932262000162154
2,PAA-AdaptMut,15,0.6424046987303307,0.3248982433890778,1.1427391744033624,0.7207846807839877,0.3317896251969064,0.07344861671580773,0.6424046987303307,0.3248982433890778,1.1427391744033624,0.13932427725531174,0.7207846807839877,0.42685763888888884,0.0,21,8.0,0.1,0.5,60.0,0.8962188999867067
2,PAA-AdaptMut,16,0.6803680170311512,0.2568970580619859,1.4368275854712884,0.7265532362090716,0.3289981113718637,0.0762190507334553,0.6803680170311512,0.2568970580619859,1.4368275854712884,0.09288285150354116,0.7265532362090716,0.42312152777777784,0.0,18,12.0,0.05,0.0,60.0,0.9450300000607967
2,PAA-AdaptMut,17,0.6697792581110378,0.2909115101328264,1.3200887962222396,0.6678077777331757,0.3961903722982666,0.06878368183271936,0.6697792581110378,0.2909115101328264,1.3200887962222396,0.10818120351588911,0.6678077777331757,0.5202326388888889,0.0,19,10.0,0.05,0.0,60.0,0.907355299917981
2,PAA-AdaptMut,18,0.687290199186943,0.2736662088106322,1.404464128193649,0.7620070703461453,0.2926000479528259,0.07648063746524479,0.687290199186943,0.2736662088106322,1.404464128193649,0.09679370840895342,0.7620070703461453,0.37207291666666675,0.0,17,11.0,0.1,0.25,60.0,0.8989352999487892
